ticker,isin,fund_name,inception_date,category,rating,risk_rating,performance_rating,equity_style_score,equity_size_score,price_prospective_earnings,price_book_ratio,price_sales_ratio,price_cash_flow_ratio,dividend_yield_factor,long_term_projected_earnings_growth,historical_earnings_growth,sales_growth,cash_flow_growth,book_value_growth,roa,roe,roic,asset_stock,asset_bond,asset_cash,asset_other,sector_basic_materials,sector_consumer_cyclical,sector_financial_services,sector_consumer_defensive,sector_communication_services,sector_industrials,sector_technology,market_cap_giant,market_cap_large,market_cap_medium,market_cap_small,market_cap_micro,ongoing_cost,management_fees,environmental_score,social_score,governance_score,sustainability_score,involvement_abortive_contraceptive,involvement_alcohol,involvement_animal_testing,involvement_controversial_weapons,involvement_gambling,involvement_gmo,involvement_military_contracting,involvement_nuclear,involvement_palm_oil,involvement_pesticides,involvement_small_arms,involvement_thermal_coal,involvement_tobacco,nav_per_share,shareclass_size,fund_size,fund_trailing_return_ytd,fund_trailing_return_3years,fund_trailing_return_5years,fund_return_2019,fund_return_2018,fund_return_2017,fund_return_2016,fund_return_2020_q3,fund_return_2020_q2,fund_return_2020_q1,fund_return_2019_q4,fund_return_2019_q3,fund_return_2019_q2,fund_return_2019_q1,fund_return_2018_q4,fund_return_2018_q3,fund_return_2018_q2,fund_return_2018_q1,fund_return_2017_q4,fund_return_2017_q3,fund_return_2017_q2,fund_return_2017_q1,fund_return_2016_q4,fund_return_2016_q3,fund_return_2016_q2,fund_return_2016_q1,fund_return_2015_q4,quarters_up,quarters_down
0P00016SIM,LU0392495023,ComStage MSCI Pacific UCITS ETF,2008-12-05,Asia-Pacific Equity,4.0,2.0,3.0,139.68,292.62,17.24,1.27,1.09,8.62,3.3,8.14,-4.78,3.11,3.5,4.65,4.46,9.51,7.42,100.0,0.0,0.0,0.0,7.02,12.09,17.25,6.81,8.17,17.0,11.06,52.54,38.62,8.85,0.0,0.0,0.45,0.0559999999999999,5.1,9.79,8.79,23.73,3.39,1.02,16.4,0.0,1.2,0.0,0.25,1.03,0.12,0.22,0.11,2.93,1.01,63.25,224460000.0,224460000.0,4.28,3.15,9.71,14.72,-8.12,12.74,24.64,1.39,14.64,-14.67,-1.31,3.63,4.64,7.19,-11.13,3.3,5.31,-4.96,7.17,0.33,-0.49,5.37,4.8,11.27,8.07,-1.09,11.26,15,8
0P00016SIN,LU0392495023,ComStage MSCI Pacific UCITS ETF,2008-12-05,Asia-Pacific Equity,4.0,2.0,3.0,139.68,292.62,17.24,1.27,1.09,8.62,3.3,8.14,-4.78,3.11,3.5,4.65,4.46,9.51,7.42,100.0,0.0,0.0,0.0,7.02,12.09,17.25,6.81,8.17,17.0,11.06,52.54,38.62,8.85,0.0,0.0,0.45,0.0559999999999999,5.1,9.79,8.79,23.73,3.39,1.02,16.4,0.0,1.2,0.0,0.25,1.03,0.12,0.22,0.11,2.93,1.01,58.03,224460000.0,224460000.0,4.26,2.98,11.41,14.88,-8.49,12.33,32.46,0.87,15.43,-15.28,-1.23,3.34,5.84,6.34,-10.51,2.42,6.4,-6.16,6.98,-1.16,0.64,5.56,4.63,12.52,6.59,5.55,2.98,16,7
0P00016SIU,LU0392495965,ComStage S&P Midcap 400 UCITS ETF,2008-12-03,US Mid-Cap Equity,3.0,4.0,3.0,156.8,90.85,16.86,1.94,1.29,10.34,1.9,10.15,7.17,6.57,4.52,6.79,4.62,11.24,7.97,100.0,0.0,0.0,0.0,4.81,14.02,14.64,4.96,2.01,17.95,16.14,0.0,0.0,41.77,56.44,1.79,0.35,0.044,0.0,0.0,0.0,25.32,2.72,0.49,7.87,0.39,1.26,0.0,3.31,0.43,0.0,0.37,0.1,1.32,0.39,202.65,16930000.0,16930000.0,3.56,5.91,12.07,23.03,-8.99,5.32,39.47,0.93,23.21,-24.75,-0.08,4.69,4.65,12.38,-16.82,10.83,2.47,-3.66,7.42,-2.19,-1.4,1.66,11.9,9.11,10.11,3.74,8.15,15,8
0P00016SIV,LU0392495965,ComStage S&P Midcap 400 UCITS ETF,2008-12-03,US Mid-Cap Equity,3.0,4.0,3.0,156.8,90.85,16.86,1.94,1.29,10.34,1.9,10.15,7.17,6.57,4.52,6.79,4.62,11.24,7.97,100.0,0.0,0.0,0.0,4.81,14.02,14.64,4.96,2.01,17.95,16.14,0.0,0.0,41.77,56.44,1.79,0.35,0.044,0.0,0.0,0.0,25.32,2.72,0.49,7.87,0.39,1.26,0.0,3.31,0.43,0.0,0.37,0.1,1.32,0.39,221.85,16930000.0,16930000.0,3.57,5.86,11.67,23.78,-8.38,6.39,36.58,0.99,23.63,-24.97,-0.29,3.32,6.31,13.02,-17.5,5.79,7.59,-2.43,5.75,-0.38,-2.49,3.56,8.87,9.7,10.42,3.58,3.19,15,8
0P00016SIW,LU0392496005,ComStage S&P Smallcap 600 UCITS ETF,2008-12-03,US Small-Cap Equity,3.0,3.0,3.0,144.6,16.95,14.76,1.48,0.85,7.13,1.99,11.08,0.11,4.5,4.32,3.28,2.4,5.76,4.56,100.0,0.0,0.0,0.0,5.83,13.66,16.5,3.56,2.78,17.59,14.86,0.0,0.0,1.21,52.63,46.17,0.35,0.044,0.0,0.0,0.0,28.17,0.95,0.07,8.26,1.05,0.15,0.0,3.97,0.0,0.0,0.31,0.33,0.01,0.7,44.68,71670000.0,71670000.0,-2.06,3.97,10.88,19.44,-6.01,6.39,43.13,-0.03,21.64,-28.26,0.41,4.49,3.97,9.49,-19.21,3.09,19.03,-5.19,7.99,-0.97,-3.72,3.33,13.47,10.49,11.21,2.65,0.77,15,8
0P00016SIX,LU0392496005,ComStage S&P Smallcap 600 UCITS ETF,2008-12-03,US Small-Cap Equity,3.0,3.0,3.0,144.6,16.95,14.76,1.48,0.85,7.13,1.99,11.08,0.11,4.5,4.32,3.28,2.4,5.76,4.56,100.0,0.0,0.0,0.0,5.83,13.66,16.5,3.56,2.78,17.59,14.86,0.0,0.0,1.21,52.63,46.17,0.35,0.044,0.0,0.0,0.0,28.17,0.95,0.07,8.26,1.05,0.15,0.0,3.97,0.0,0.0,0.31,0.33,0.01,0.7,48.9,71670000.0,71670000.0,-2.03,4.34,10.87,20.13,-6.47,5.71,44.63,0.8,20.15,-27.86,0.47,5.86,2.54,10.15,-20.22,4.05,13.17,-0.44,7.28,-1.09,1.83,-2.15,15.1,10.58,11.75,1.69,1.29,16,7
0P00016SIY,LU0392495700,ComStage MSCI USA UCITS ETF,2008-12-03,US Large-Cap Blend Equity,5.0,3.0,5.0,166.12,295.42,20.08,3.24,2.4,13.51,1.87,9.4,10.74,6.92,6.82,6.41,8.42,25.38,13.95,100.0,0.0,0.0,0.0,2.26,11.93,12.16,7.11,11.46,8.35,24.82,46.91,34.2,18.47,0.42,0.0,0.1,0.013,3.79,10.95,7.94,22.79,8.6,0.2,17.02,1.78,0.14,0.07,2.34,2.1,0.0,0.11,0.76,1.56,0.63,95.89,40200000.0,40200000.0,14.44,14.32,17.01,29.8,-2.06,12.93,30.3,6.01,19.88,-13.22,1.15,5.76,7.27,13.12,-14.35,9.58,4.97,-0.58,6.68,1.83,-1.56,5.6,7.86,7.78,9.64,2.23,7.88,17,6
0P00016SIZ,LU0392495700,ComStage MSCI USA UCITS ETF,2008-12-03,US Large-Cap Blend Equity,5.0,3.0,5.0,166.12,295.42,20.08,3.24,2.4,13.51,1.87,9.4,10.74,6.92,6.82,6.41,8.42,25.38,13.95,100.0,0.0,0.0,0.0,2.26,11.93,12.16,7.11,11.46,8.35,24.82,46.91,34.2,18.47,0.42,0.0,0.1,0.013,3.79,10.95,7.94,22.79,8.6,0.2,17.02,1.78,0.14,0.07,2.34,2.1,0.0,0.11,0.76,1.56,0.63,87.85,40200000.0,40200000.0,14.75,13.86,20.1,29.11,1.18,12.15,23.01,5.94,20.3,-13.58,1.25,5.41,7.5,12.53,-13.8,8.12,10.63,-1.87,8.03,-1.82,0.62,5.09,5.12,10.97,6.34,-0.85,16.8,16,7
0P00016SJ0,LU0392494562,ComStage MSCI World UCITS ETF,2008-11-27,Global Large-Cap Blend Equity,5.0,3.0,5.0,160.32,291.88,18.27,2.28,1.79,11.7,2.27,9.06,4.5,4.15,6.21,5.0,7.2,21.02,12.27,99.97,0.0,0.0,0.03,4.24,11.27,13.83,8.48,9.69,10.41,19.59,47.55,35.98,16.17,0.3,0.0,0.2,0.025,4.21,10.51,7.98,22.78,8.83,1.01,19.62,1.43,0.33,0.04,1.88,2.07,0.01,0.41,0.75,1.93,0.78,70.75,2629340000.0,2629340000.0,9.6,9.35,13.63,26.18,-5.92,11.82,30.26,4.8,16.8,-14.21,0.69,4.66,6.7,12.22,-13.96,6.68,8.29,-5.35,5.3,1.0,0.4,4.72,7.88,8.33,7.52,3.66,7.07,18,5
0P00016SJ1,LU0392494562,ComStage MSCI World UCITS ETF,2008-11-27,Global Large-Cap Blend Equity,5.0,3.0,5.0,160.32,291.88,18.27,2.28,1.79,11.7,2.27,9.06,4.5,4.15,6.21,5.0,7.2,21.02,12.27,99.97,0.0,0.0,0.03,4.24,11.27,13.83,8.48,9.69,10.41,19.59,47.55,35.98,16.17,0.3,0.0,0.2,0.025,4.21,10.51,7.98,22.78,8.83,1.01,19.62,1.43,0.33,0.04,1.88,2.07,0.01,0.41,0.75,1.93,0.78,64.76,2629340000.0,2629340000.0,9.75,9.35,13.69,24.54,-5.05,12.02,29.2,4.98,15.65,-13.18,0.95,3.77,6.51,11.62,-12.58,5.41,9.65,-6.02,5.6,0.85,0.8,4.37,7.57,10.94,5.44,2.67,7.55,18,5
0P00016SJ4,LU0378453376,ComStage Nikkei 225® UCITS ETF,2008-08-21,Japan Large-Cap Equity,4.0,3.0,4.0,158.64,301.04,15.65,1.66,1.33,9.25,2.65,9.15,3.51,4.21,5.98,5.2,5.21,14.32,9.69,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2777.0,6621010000.0,6621010000.0,14.61,8.98,14.16,17.24,-5.24,15.2,25.64,2.72,17.79,-12.17,-0.23,6.04,6.09,4.46,-13.06,4.26,7.87,-3.09,12.65,-2.48,-0.07,4.93,5.21,4.61,20.84,-5.53,-4.43,14,9
0P00016SJ5,LU0378453376,ComStage Nikkei 225® UCITS ETF,2008-08-21,Japan Large-Cap Equity,4.0,3.0,4.0,158.64,301.04,15.65,1.66,1.33,9.25,2.65,9.15,3.51,4.21,5.98,5.2,5.21,14.32,9.69,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.22,6621010000.0,6621010000.0,14.58,8.84,13.39,17.22,-4.65,14.35,25.41,2.38,19.69,-13.4,-0.36,6.37,5.45,4.88,-13.12,6.85,11.04,-7.49,11.26,-4.03,2.69,4.29,4.5,14.26,7.62,-2.4,13.65,15,8
0P00016SJ6,LU0488317701,ComStage NYSE Arca Gold BUGS UCITS ETF,2010-05-11,Sector Equity Precious Metals,3.0,4.0,3.0,197.03,202.0,11.66,1.78,2.93,8.23,0.88,17.64,83.34,-3.03,-6.95,1.55,4.03,7.05,6.55,99.96,0.0,0.04,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,15.12,35.95,45.58,3.35,0.0,0.65,0.081,12.93,9.92,5.41,33.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.45,457200000.0,457200000.0,34.14,18.7,27.65,42.88,-11.76,-9.14,105.67,7.27,56.43,-15.75,7.61,10.3,15.04,4.64,15.65,-16.05,4.09,-12.67,-3.59,3.78,-11.44,2.54,-14.68,-0.22,45.91,65.59,2.68,14,9
0P00016SJ7,LU0488317701,ComStage NYSE Arca Gold BUGS UCITS ETF,2010-05-11,Sector Equity Precious Metals,3.0,4.0,3.0,197.03,202.0,11.66,1.78,2.93,8.23,0.88,17.64,83.34,-3.03,-6.95,1.55,4.03,7.05,6.55,99.96,0.0,0.04,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,15.12,35.95,45.58,3.35,0.0,0.65,0.081,12.93,9.92,5.41,33.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,457200000.0,457200000.0,32.73,18.59,27.05,41.06,-10.98,-6.8,107.27,7.18,64.64,-20.12,9.61,9.99,14.02,2.61,17.36,-16.46,4.16,-12.83,-3.62,4.46,-10.95,3.96,-16.2,0.68,45.21,69.17,6.01,15,8
0P00016SJA,LU0860821874,ComStage S&P SMIT 40 Index UCITS ETF,2013-01-23,Global Emerging Markets Equity,1.0,5.0,1.0,158.64,301.04,15.65,1.66,1.33,9.25,2.65,9.15,3.51,4.21,5.98,5.2,5.21,14.32,9.69,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.015,2730000.0,2730000.0,-6.86,-4.91,4.9,10.32,-17.15,20.18,27.89,-7.03,17.28,-26.52,-0.8,4.2,5.17,1.48,-3.11,-1.3,-5.06,-8.75,1.77,-2.88,8.27,12.31,-2.29,9.77,4.99,13.58,8.72,12,11
0P00016SJB,LU0603942888,ComStage SDAX® UCITS ETF,2011-05-10,Germany Small/Mid-Cap Equity,3.0,4.0,3.0,165.03,89.99,15.59,1.12,0.53,5.11,0.97,7.27,4.84,-0.88,0.58,4.42,2.35,5.45,3.75,99.99,0.0,0.01,0.0,1.73,14.81,11.64,3.03,5.91,31.6,10.1,0.0,0.0,38.5,57.36,4.14,0.7,0.088,0.0,0.0,0.0,25.28,1.24,0.0,2.53,0.0,1.21,1.45,2.36,0.0,0.0,0.0,0.0,0.0,0.0,124.06,112440000.0,112440000.0,10.73,3.53,12.11,22.47,-19.94,30.62,24.13,8.35,29.91,-23.97,8.08,-3.18,7.4,8.97,-19.76,0.16,1.25,-1.61,-1.05,11.48,9.53,8.11,-0.38,9.11,5.15,8.6,-0.99,16,7
0P00016SJC,LU0603940916,ComStage ShortDAX® UCITS ETF,2011-05-10,Trading - Leveraged/Inverse Equity,3.0,3.0,3.0,158.64,301.04,15.65,1.66,1.33,9.25,2.65,9.15,3.51,4.21,5.98,5.2,5.21,14.32,9.69,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.45,92500000.0,92500000.0,-5.14,-5.87,-4.75,-27.99,23.31,-18.09,9.52,-5.57,-20.37,31.91,-10.59,-3.11,-4.12,-13.31,18.01,5.55,-7.65,7.2,-3.64,2.65,-5.71,-12.17,-4.96,-5.4,8.75,12.02,-5.77,9,14
0P00016SJD,LU0603946798,ComStage SPI® UCITS ETF,2011-05-10,Switzerland Equity,2.0,2.0,2.0,168.92,307.29,17.08,2.75,2.15,14.72,3.1,7.01,7.67,0.1,6.22,-0.86,8.15,22.31,14.87,100.02,0.0,0.0,-0.02,6.83,3.49,13.79,23.44,0.92,10.88,2.52,56.0,29.97,10.79,2.7,0.54,0.4,0.05,3.87,10.6,7.79,23.28,31.95,0.0,61.08,0.0,0.0,0.0,0.0,0.13,0.0,0.0,2.21,0.0,0.11,110.44,16760000.0,16760000.0,6.95,9.02,11.73,28.07,-6.2,13.04,15.16,0.94,10.7,-4.87,1.23,3.2,11.62,9.83,-8.42,7.4,3.42,-7.78,1.91,-3.06,6.46,7.48,0.58,9.36,5.92,-1.15,4.51,16,7
0P00016SJP,LU0378434582,ComStage STOXX® Europe 600 UCITS ETF,2008-09-03,Europe Large-Cap Blend Equity,4.0,3.0,4.0,157.88,273.09,14.9,1.58,1.22,9.27,2.81,9.11,-1.95,1.07,7.09,3.89,5.35,14.61,10.05,99.82,0.0,0.0,0.18,9.06,9.55,14.19,13.97,5.38,14.2,7.48,43.33,38.03,18.41,0.22,0.0,0.2,0.025,4.69,9.18,7.67,21.67,12.96,3.66,32.42,1.2,0.49,0.0,1.48,2.16,0.03,1.27,1.13,2.34,1.24,84.56,267990000.0,267990000.0,-2.1,2.54,8.12,23.97,-11.03,15.11,20.52,0.3,19.02,-22.11,3.51,1.73,7.15,9.88,-12.73,4.48,1.65,-4.01,1.86,1.6,4.85,6.08,3.07,12.4,1.75,2.24,-1.0,17,6
0P00016SKI,FR0010869495,Lyxor Daily ShortDAX x2 UCITS ETF Acc,2010-04-09,Trading - Leveraged/Inverse Equity,3.0,3.0,3.0,158.64,301.04,15.65,1.66,1.33,9.25,2.65,9.15,3.51,4.21,5.98,5.2,5.21,14.32,9.69,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,72550000.0,72550000.0,-23.97,-15.82,-16.65,-42.63,34.21,-22.11,-13.22,-10.89,-39.59,54.39,-15.8,-3.82,-11.98,-19.51,29.0,-0.02,-4.75,9.26,-1.81,-8.45,0.79,-14.03,-18.59,-13.99,5.38,17.61,-21.95,8,15
0P00016SKL,LU0496786574,Lyxor S&P 500 UCITS ETF - D-EUR,2010-03-26,US Large-Cap Blend Equity,5.0,2.0,5.0,158.64,301.04,19.59,3.16,2.31,13.13,1.95,9.24,11.26,6.92,7.58,6.68,8.96,26.87,14.86,100.0,0.0,0.0,0.0,2.3,11.34,12.78,7.49,11.15,8.75,24.2,49.03,34.42,15.98,0.56,0.0,0.15,0.15,3.83,10.81,7.9,22.54,9.12,0.18,17.78,1.89,0.11,0.07,2.41,2.19,0.0,0.12,0.75,1.62,0.67,30.86,3136730000.0,8695340000.0,12.02,13.18,17.29,27.39,0.08,11.23,33.3,5.41,17.59,-12.98,2.0,5.31,6.7,11.16,-11.91,8.25,11.17,-5.6,6.87,0.99,-0.99,4.09,10.0,7.61,9.08,3.24,11.42,17,6
0P00016SKO,LU0533032776,Lyxor MSCI World Energy TR UCITS ETF - C-USD,2010-08-19,Sector Equity Energy,3.0,3.0,3.0,38.78,253.28,12.44,0.91,0.65,5.12,8.59,10.57,4.6,4.3,14.21,2.53,-2.49,-6.61,-2.87,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.73,42.28,27.29,0.7,0.0,0.3,0.3,15.6,9.31,7.3,32.2,0.0,0.0,20.69,0.0,0.0,0.0,0.0,3.88,0.0,0.0,0.0,0.65,0.0,186.15,21220000.0,63700000.0,-38.75,-16.3,-4.15,5.25,-9.76,-4.53,49.76,-18.32,14.17,-39.81,-3.4,-2.07,0.32,10.9,-19.76,3.74,18.77,-8.72,5.78,5.6,-8.71,-6.37,12.77,4.82,17.91,7.45,3.0,13,10
0P00016SKP,FR0010869438,Lyxor SMI Daily (-2x) Inverse UCITS ETF Acc,2010-04-09,Trading - Leveraged/Inverse Equity,3.0,3.0,3.0,158.64,301.04,15.65,1.66,1.33,9.25,2.65,9.15,3.51,4.21,5.98,5.2,5.21,14.32,9.69,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.02,48070000.0,51730000.0,-15.48,-22.12,-18.01,-46.35,11.73,-35.75,14.16,-7.88,-17.71,20.43,-15.97,-3.93,-9.15,-26.85,13.58,-8.21,-0.05,7.23,-8.22,-10.37,-9.08,-14.09,-3.47,-2.37,-6.0,28.87,-9.71,5,18
0P00016SKU,IE00B67B7N93,PIMCO US Dollar Short Maturity UCITS ETF,2011-02-22,USD Diversified Bond - Short Term,4.0,3.0,4.0,158.64,301.04,15.65,1.66,1.33,9.25,2.65,9.15,3.51,4.21,5.98,5.2,5.21,14.32,9.69,0.0,81.15,15.96,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0,0.0,0.0,0.0,3.69,0.76,4.7,0.28,0.0,0.0,0.28,2.79,0.0,1.0,0.0,1.47,0.49,101.62,4026840000.0,3951830000.0,1.87,1.96,4.97,-0.71,7.97,-6.96,21.73,-4.05,3.3,4.54,-6.38,3.98,3.28,-1.24,2.52,1.9,6.82,-3.25,-0.47,-2.74,-3.28,-0.63,5.51,3.57,8.27,2.88,2.99,14,9
0P00016SKV,FR0011042753,Lyxor Ibex 35 Doble Apalancado Diario UCITS ETF Acc,2011-05-31,Trading - Leveraged/Inverse Equity,3.0,3.0,3.0,158.64,301.04,15.65,1.66,1.33,9.25,2.65,9.15,3.51,4.21,5.98,5.2,5.21,14.32,9.69,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,91450000.0,91450000.0,-35.23,-15.21,-4.87,23.17,-23.73,24.21,10.29,-14.36,15.71,-50.31,3.81,-0.12,5.95,12.12,-15.4,-3.61,3.57,-9.69,-4.61,-0.74,4.24,25.86,13.08,21.02,-8.76,-11.66,0.42,11,12
0P00016SKZ,IE00B7N3YW49,PIMCO Short-Term High Yield Corporate Bond Index Source UCITS ETF Inc,2012-03-14,USD High Yield Bond,3.0,2.0,3.0,158.64,301.04,15.65,1.66,1.33,9.25,2.65,9.15,3.51,4.21,5.98,5.2,5.21,14.32,9.69,0.02,109.48,-9.51,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.55,0.0,0.0,0.0,0.0,6.03,0.0,4.59,0.0,3.0,0.0,2.09,0.46,0.0,0.0,0.0,0.0,0.0,73.83,387280000.0,1356100000.0,0.95,3.44,8.55,6.66,4.68,-3.59,38.84,-0.61,7.95,-7.06,-5.42,3.6,4.57,4.1,-1.73,2.64,7.97,-3.88,-0.18,-1.69,-1.85,0.08,8.55,6.48,13.73,5.61,-0.08,12,11
0P00016SL0,IE00B7N3YW49,PIMCO Short-Term High Yield Corporate Bond Index Source UCITS ETF Inc,2012-03-14,USD High Yield Bond,3.0,2.0,3.0,158.64,301.04,15.65,1.66,1.33,9.25,2.65,9.15,3.51,4.21,5.98,5.2,5.21,14.32,9.69,0.02,109.48,-9.51,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.55,0.0,0.0,0.0,0.0,6.03,0.0,4.59,0.0,3.0,0.0,2.09,0.46,0.0,0.0,0.0,0.0,0.0,97.07,387280000.0,1356100000.0,1.28,3.41,8.51,5.83,5.54,-3.68,37.43,-0.76,7.75,-6.3,-5.59,3.55,4.47,3.62,-1.4,3.21,7.38,-3.43,-0.56,-1.74,-2.12,0.72,7.88,7.31,12.93,5.12,0.73,13,10
0P00016SL2,IE00BF8HV600,PIMCO Short-Term High Yield Corporate Bond Index Source UCITS ETF Inc EUR Hedged,2013-10-16,Other Bond,3.0,3.0,3.0,158.64,301.04,15.65,1.66,1.33,9.25,2.65,9.15,3.51,4.21,5.98,5.2,5.21,14.32,9.69,0.02,109.48,-9.51,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0,6.03,0.0,4.59,0.0,3.0,0.0,2.09,0.46,0.0,0.0,0.0,0.0,0.0,82.2,663200000.0,1356100000.0,4.81,1.18,8.17,0.82,-2.32,7.69,31.27,3.22,9.55,-8.9,-3.49,-1.58,5.06,1.04,-3.78,2.03,1.27,-1.75,0.49,1.37,3.8,1.85,0.69,8.1,9.71,9.93,-2.26,14,9
0P00016SL3,FR0011607084,Lyxor 10Y US Treasury Daily (-2x) Inverse UCITS ETF Acc,2014-01-08,Trading - Leveraged/Inverse Equity,3.0,3.0,3.0,158.64,301.04,15.65,1.66,1.33,9.25,2.65,9.15,3.51,4.21,5.98,5.2,5.21,14.32,9.69,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.73,19110000.0,29810000.0,-14.62,-6.66,-1.93,-10.76,4.07,2.22,14.17,-4.84,-0.36,-9.58,-3.79,0.65,-2.53,-5.45,-3.7,2.97,2.75,2.14,2.74,0.66,0.14,-1.29,8.87,5.21,-0.02,-0.3,3.52,11,12
0P00016SL4,IE00BLSNMW37,Invesco Global Buyback Achievers UCITS ETF,2014-10-24,Global Large-Cap Blend Equity,3.0,4.0,3.0,102.02,254.16,12.99,1.4,0.95,7.47,3.18,8.58,7.97,6.72,8.98,4.98,5.58,20.87,11.6,100.25,0.0,-0.25,0.0,4.86,10.92,25.94,0.5,8.95,12.44,24.24,29.29,44.7,19.45,5.91,0.65,0.39,0.39,3.67,10.29,8.32,22.95,2.71,0.0,13.13,0.32,0.13,0.0,0.78,0.19,0.0,1.87,0.17,0.33,0.0,32.17,27540000.0,27540000.0,2.03,6.09,12.52,27.88,-10.64,10.32,35.71,2.74,17.08,-21.26,3.6,3.3,7.26,11.41,-12.92,3.5,7.08,-7.42,7.45,0.19,-0.27,2.76,11.49,10.22,6.31,3.88,7.94,17,6
0P00016SL5,FR0007056841,Lyxor Dow Jones Industrial Average UCITS ETF Dist,2001-04-04,US Large-Cap Blend Equity,3.0,2.0,3.0,121.69,314.59,18.15,3.22,2.09,13.61,2.46,7.56,13.87,6.41,-1.91,5.91,8.65,28.57,14.66,100.0,0.0,0.0,0.0,1.13,14.89,16.9,8.04,4.43,15.55,18.26,61.75,37.41,0.85,0.0,0.0,0.5,0.5,3.42,12.13,7.68,23.23,18.89,0.0,21.41,7.81,0.0,0.0,7.81,0.0,0.0,0.0,0.0,0.0,0.0,248.55,202950000.0,202950000.0,5.16,9.39,16.34,19.63,1.33,15.92,37.6,4.44,15.0,-15.42,-1.5,5.15,5.8,9.17,-9.82,10.04,6.99,-4.56,10.18,1.86,-0.26,3.56,14.38,6.39,8.75,3.98,11.05,16,7
0P00016SLB,FR0010010827,Lyxor FTSE MIB UCITS ETF Dist,2003-11-04,Italy Equity,3.0,4.0,3.0,115.62,237.39,11.77,0.91,0.66,6.06,2.85,7.75,-1.58,0.22,1.76,1.23,2.5,9.83,4.88,100.0,0.0,0.0,0.0,0.5,16.08,26.83,1.88,2.29,9.76,8.11,20.95,49.8,28.57,0.68,0.0,0.35,0.35,5.27,8.69,7.84,22.56,0.0,1.85,2.88,0.7,0.0,0.0,0.7,0.0,0.0,0.0,0.7,15.14,0.0,20.19,343170000.0,343170000.0,-3.98,0.65,6.88,24.02,-12.05,21.19,7.32,-1.74,17.31,-23.43,1.81,3.56,6.05,10.92,-9.96,-3.09,-0.85,1.66,-2.61,10.92,4.96,6.89,15.98,5.7,-3.73,-9.07,0.84,13,10
